age,Systolic blood pressure,Diastolic blood pressure,Fasting Glucose,Glycohemoglobin,Low-density lipoprotein,High-density lipoprotein,Triglyceride,hypertension,diabetes,Coronary Heart Disease,smoke,sleep time,stroke_pred_proba_percent
60,160,100,10.0,4.5,4.0,1.3,3.0,1,0,0,0,8,36.34
40,140,100,4.5,7.5,5.0,1.0,1.5,1,0,0,1,6,30.74
40,120,70,6.5,5.5,2.0,1.6,3.0,0,0,1,0,10,38.05
70,140,90,8.0,4.5,4.0,1.6,3.0,1,0,1,1,8,41.35
20,160,100,4.5,9.0,4.0,1.0,2.0,0,1,1,1,8,45.48
50,140,80,10.0,5.5,5.0,1.3,1.5,0,0,0,0,6,40.34
50,140,60,4.5,4.5,2.0,0.8,1.0,0,1,1,1,8,33.49
40,100,60,6.5,4.5,4.0,1.0,3.0,0,1,1,1,10,41.4
40,140,80,6.5,5.5,3.0,0.8,2.0,1,0,1,0,6,57.01
60,140,60,5.5,6.5,3.0,0.8,2.0,0,0,0,1,4,53.18
70,100,60,6.5,4.5,2.0,1.0,3.0,1,0,0,0,8,46.52
50,120,70,10.0,9.0,3.0,1.0,1.0,1,0,1,0,6,59.98
30,180,70,8.0,4.5,3.0,1.3,1.0,0,0,1,1,6,57.42
70,140,70,10.0,7.5,2.0,1.0,2.0,0,0,1,0,8,44.4
80,140,60,5.5,5.5,4.0,0.8,1.0,0,1,0,0,6,48.21
50,100,90,8.0,5.5,5.0,1.6,2.0,0,0,0,0,10,27.43
50,120,60,6.5,5.5,5.0,0.8,2.0,0,0,0,1,8,53.55
70,100,80,5.5,6.5,2.0,1.6,2.0,0,1,1,0,6,29.16
70,160,80,5.5,5.5,2.0,1.3,1.5,1,1,0,1,10,55.32
50,140,70,5.5,6.5,4.0,1.6,3.0,1,0,0,1,6,51.42
60,160,70,10.0,7.5,5.0,0.8,1.0,0,0,0,0,8,41.8
20,140,100,10.0,6.5,3.0,1.6,1.0,0,0,1,0,10,51.91
30,140,90,8.0,6.5,5.0,1.3,1.0,1,1,0,0,10,42.52
80,160,80,10.0,7.5,4.0,1.3,2.0,0,0,1,1,8,58.2
70,160,80,6.5,4.5,3.0,1.3,1.0,1,1,1,0,8,62.75
70,180,100,6.5,5.5,5.0,1.0,3.0,1,1,0,1,6,36.73
60,100,80,4.5,5.5,3.0,1.0,1.5,1,0,1,0,4,56.16
40,160,100,4.5,7.5,5.0,0.8,2.0,0,1,1,0,8,48.08
80,180,100,8.0,7.5,2.0,1.3,1.5,0,1,1,1,8,46.78
40,140,70,10.0,9.0,5.0,0.8,2.0,0,1,0,0,10,56.06
20,180,100,8.0,5.5,4.0,1.6,3.0,0,1,1,1,8,41.09
30,140,100,5.5,7.5,3.0,1.6,3.0,0,0,1,0,6,35.08
80,140,60,6.5,7.5,4.0,0.8,1.0,1,1,0,1,6,50.47
20,180,100,8.0,4.5,4.0,1.3,3.0,0,0,0,0,10,39.2
30,140,100,8.0,7.5,4.0,1.3,1.5,0,1,0,1,4,23.52
30,140,60,4.5,6.5,4.0,1.6,1.5,0,1,1,1,6,68.66
70,180,90,8.0,5.5,5.0,0.8,2.0,1,0,0,0,4,43.31
30,180,80,6.5,6.5,5.0,1.3,1.0,1,0,1,1,6,71.36
60,140,60,8.0,4.5,5.0,1.0,3.0,1,1,0,1,8,53.02
40,140,60,8.0,9.0,5.0,1.6,2.0,0,1,0,0,6,49.32
80,180,80,4.5,5.5,2.0,1.0,2.0,1,0,1,0,8,47.39
70,100,90,10.0,4.5,3.0,0.8,1.0,0,1,0,0,8,31.98
30,100,80,6.5,6.5,2.0,0.8,1.5,1,0,0,0,10,49.66
50,180,90,4.5,6.5,2.0,1.3,1.0,1,0,1,0,8,59.84
80,140,90,10.0,6.5,3.0,1.6,3.0,1,1,1,0,6,37.34
60,160,90,4.5,4.5,4.0,0.8,2.0,0,1,1,1,10,49.22
30,180,60,5.5,4.5,3.0,1.0,1.0,0,0,0,1,4,36.66
50,140,80,10.0,4.5,4.0,1.3,1.5,0,0,1,0,10,58.01
60,160,70,6.5,6.5,5.0,1.3,2.0,1,1,1,0,4,55.19
60,180,90,8.0,7.5,5.0,1.0,1.0,1,1,0,1,10,32.44
20,160,80,8.0,9.0,4.0,0.8,3.0,0,0,1,1,6,44.81
70,120,70,6.5,4.5,4.0,0.8,1.5,0,0,1,0,8,61.55
80,120,100,4.5,6.5,4.0,1.6,3.0,1,1,1,1,4,37.46
30,180,100,10.0,7.5,2.0,0.8,3.0,1,1,1,1,6,35.61
70,100,60,5.5,4.5,4.0,1.6,1.5,1,1,0,1,8,43.9
80,180,70,6.5,9.0,4.0,1.6,3.0,0,1,1,1,4,40.23
70,160,90,10.0,4.5,2.0,1.3,1.0,0,1,1,1,10,42.43
60,140,70,8.0,5.5,3.0,0.8,3.0,0,1,0,0,8,51.74
70,120,90,5.5,6.5,4.0,1.3,1.5,0,0,1,0,6,60.03
30,140,70,10.0,4.5,4.0,0.8,1.5,0,1,1,1,8,59.8
60,100,100,5.5,6.5,5.0,1.6,2.0,0,0,0,1,4,25.45
50,180,80,10.0,5.5,3.0,0.8,1.5,0,1,1,0,4,51.17
80,140,90,6.5,7.5,4.0,1.6,2.0,1,1,1,1,8,50.3
40,180,100,8.0,7.5,4.0,0.8,1.0,0,1,1,1,4,60.09
40,160,80,5.5,4.5,4.0,1.0,1.0,1,0,1,0,4,62.26
40,180,60,6.5,4.5,2.0,1.3,1.0,0,1,0,1,6,54.33
80,120,70,4.5,4.5,2.0,0.8,3.0,1,1,1,1,10,40.14
20,140,80,8.0,7.5,4.0,1.6,1.0,1,1,0,0,10,48.92
30,120,100,4.5,6.5,2.0,1.6,3.0,1,0,1,0,4,23.46
30,140,70,10.0,9.0,5.0,1.6,1.0,1,0,1,0,10,67.7
40,100,90,5.5,9.0,5.0,1.3,3.0,1,0,0,0,10,29.18
20,120,90,5.5,9.0,2.0,0.8,1.0,1,0,1,0,8,36.98
80,160,100,8.0,6.5,4.0,1.3,1.5,1,1,0,1,4,36.99
50,180,70,6.5,7.5,3.0,1.3,2.0,0,0,1,0,6,51.41
60,100,70,5.5,6.5,2.0,0.8,1.5,0,0,1,1,4,40.88
60,160,60,4.5,5.5,3.0,0.8,1.0,1,1,0,1,6,58.66
20,160,80,4.5,7.5,2.0,1.0,2.0,1,1,1,1,6,34.48
60,120,100,6.5,6.5,4.0,0.8,1.5,1,0,0,1,8,33.88
50,160,70,8.0,9.0,4.0,0.8,2.0,1,0,0,0,8,58.18
60,140,80,4.5,5.5,2.0,0.8,3.0,1,1,1,1,4,40.78
70,180,80,5.5,9.0,4.0,0.8,3.0,0,1,0,0,10,54.34
30,120,100,8.0,5.5,5.0,1.0,1.5,0,0,0,1,6,27.59
50,180,100,4.5,9.0,3.0,0.8,1.0,1,1,0,0,10,24.0
40,100,70,5.5,4.5,5.0,0.8,1.0,0,0,1,0,4,58.62
40,120,70,5.5,9.0,4.0,1.6,2.0,1,0,1,0,10,63.56
50,180,90,4.5,7.5,4.0,1.0,1.0,1,0,0,0,4,30.36
40,180,60,8.0,9.0,5.0,1.3,1.0,0,0,0,0,4,37.39
60,160,70,10.0,9.0,4.0,1.6,1.0,0,0,0,0,8,39.82
20,160,100,6.5,7.5,3.0,1.3,2.0,0,0,1,1,10,49.53
30,180,80,4.5,4.5,2.0,1.6,1.5,0,1,1,1,4,50.38
20,140,70,6.5,6.5,4.0,1.0,3.0,1,0,0,1,8,52.14
40,100,70,6.5,6.5,4.0,1.6,3.0,1,0,1,0,10,43.02
50,100,70,5.5,7.5,2.0,0.8,1.5,1,0,1,1,4,41.48
60,100,80,10.0,5.5,5.0,1.6,1.0,1,1,1,1,8,67.17
80,160,90,8.0,4.5,3.0,1.6,2.0,1,0,1,0,6,51.69
20,120,70,5.5,5.5,2.0,1.0,3.0,0,1,1,0,10,37.12
70,180,70,6.5,4.5,5.0,0.8,1.0,1,1,0,1,4,50.52
80,100,90,4.5,6.5,4.0,1.3,3.0,0,1,1,0,4,35.04
70,160,100,4.5,5.5,5.0,1.6,2.0,0,0,1,1,8,46.81
30,100,80,5.5,5.5,3.0,0.8,3.0,0,1,1,1,10,48.59
20,140,70,5.5,7.5,3.0,1.6,3.0,0,1,1,0,8,46.31
50,180,70,4.5,9.0,4.0,1.6,2.0,0,0,0,1,4,51.54
40,160,80,5.5,7.5,4.0,1.6,1.0,0,1,0,0,6,39.88
40,140,70,10.0,6.5,2.0,0.8,2.0,1,0,1,0,4,44.04
20,140,70,4.5,9.0,3.0,1.0,1.0,0,0,1,1,4,51.64
20,160,100,5.5,4.5,4.0,0.8,1.5,0,1,0,1,6,25.06
80,160,100,4.5,9.0,5.0,0.8,1.0,0,0,1,0,8,58.17
30,140,60,4.5,9.0,4.0,1.6,3.0,1,0,1,1,4,54.91
50,180,60,5.5,4.5,2.0,1.3,1.0,1,1,1,0,10,58.49
50,100,90,4.5,4.5,3.0,0.8,3.0,1,0,1,0,10,41.52
30,140,80,6.5,9.0,4.0,0.8,2.0,0,1,0,0,6,44.73
70,140,80,5.5,6.5,3.0,1.0,2.0,1,0,0,0,10,52.84
40,160,60,4.5,9.0,4.0,1.6,1.0,1,1,1,0,4,65.88
30,140,90,8.0,6.5,4.0,1.3,1.5,1,0,1,1,6,64.26
80,120,100,10.0,5.5,4.0,1.3,1.0,1,1,1,1,10,61.83
80,140,100,6.5,4.5,3.0,1.6,3.0,1,0,1,1,8,37.9
50,180,60,8.0,6.5,2.0,1.3,2.0,1,1,1,1,6,50.65
80,180,70,4.5,5.5,2.0,1.6,1.5,0,1,1,1,8,51.38
70,160,60,8.0,6.5,2.0,0.8,1.0,0,1,0,0,8,60.41
40,180,90,10.0,6.5,3.0,1.3,1.0,1,1,0,1,6,37.92
70,160,90,4.5,5.5,5.0,1.3,1.0,0,0,0,0,4,33.39
20,140,90,10.0,9.0,3.0,1.6,3.0,1,0,1,0,4,39.3
20,100,100,8.0,9.0,2.0,0.8,1.5,0,1,1,1,10,33.4
80,180,100,4.5,9.0,2.0,1.6,3.0,0,1,1,0,6,32.97
70,100,70,8.0,7.5,5.0,1.3,1.5,0,0,0,1,8,30.44
50,140,100,8.0,9.0,5.0,1.0,2.0,0,1,1,1,8,49.16
20,140,100,6.5,4.5,3.0,1.0,2.0,0,1,0,0,10,32.65
70,100,80,8.0,7.5,5.0,1.3,2.0,0,0,0,1,6,35.01
40,120,60,6.5,7.5,5.0,1.0,2.0,0,0,0,1,4,49.6
30,120,60,6.5,7.5,3.0,1.3,1.5,1,0,0,1,6,43.48
20,180,90,10.0,4.5,3.0,0.8,2.0,0,0,1,1,8,48.14
70,120,60,4.5,7.5,4.0,1.3,3.0,0,0,1,0,10,52.68
60,100,80,10.0,5.5,2.0,0.8,2.0,1,1,1,0,8,42.14
60,180,80,5.5,6.5,3.0,0.8,1.0,0,1,0,0,6,37.34
20,140,80,8.0,9.0,5.0,1.3,1.5,0,0,0,0,6,35.32
20,100,100,6.5,5.5,4.0,1.6,1.5,1,0,0,0,8,27.73
30,120,60,5.5,6.5,4.0,1.0,3.0,0,0,1,0,4,49.14
70,180,80,4.5,9.0,5.0,1.0,2.0,0,1,0,1,8,51.12
40,180,90,4.5,9.0,2.0,1.0,2.0,0,1,0,0,10,31.46
40,180,100,8.0,6.5,5.0,0.8,1.5,1,0,0,1,4,37.65
40,140,80,6.5,5.5,4.0,1.6,3.0,0,1,1,0,8,45.4
30,140,70,4.5,4.5,3.0,0.8,3.0,0,1,0,1,8,47.25
40,100,100,4.5,9.0,2.0,0.8,2.0,0,0,0,1,10,21.27
70,100,90,10.0,5.5,5.0,1.0,2.0,0,1,0,0,10,23.17
30,160,90,8.0,6.5,4.0,1.3,1.0,0,1,0,0,10,37.94
20,160,100,6.5,4.5,5.0,1.3,1.0,0,0,1,0,6,59.3
20,180,80,6.5,6.5,2.0,0.8,2.0,1,0,1,0,4,51.33
60,180,60,6.5,9.0,3.0,1.3,3.0,0,1,1,1,10,52.02
70,100,80,6.5,4.5,2.0,1.0,1.0,0,0,0,0,10,49.72
70,120,80,8.0,9.0,5.0,1.3,2.0,0,1,1,1,4,57.09
80,180,60,5.5,5.5,5.0,1.0,3.0,0,0,0,0,10,58.93
60,120,90,4.5,4.5,2.0,1.6,1.5,1,0,1,1,10,36.59
50,180,70,6.5,4.5,2.0,1.6,1.5,1,1,1,1,4,54.74
70,180,70,4.5,6.5,4.0,1.3,1.0,0,0,0,0,10,48.14
50,160,70,6.5,9.0,5.0,0.8,3.0,0,1,1,1,4,43.99
80,160,80,6.5,5.5,2.0,1.6,1.0,1,0,0,1,6,62.3
80,160,90,5.5,7.5,2.0,1.3,1.5,0,1,0,1,6,26.77
50,180,70,6.5,6.5,2.0,1.6,1.0,1,0,1,0,6,65.57
50,100,80,10.0,4.5,5.0,0.8,3.0,0,0,0,1,6,39.91
20,140,80,5.5,7.5,2.0,1.0,3.0,0,0,1,1,10,35.52
70,160,70,4.5,4.5,2.0,1.6,3.0,1,0,1,1,6,38.75
70,180,90,10.0,9.0,3.0,1.6,1.0,1,1,0,0,10,28.0
50,160,60,10.0,7.5,3.0,1.0,3.0,0,0,0,0,8,49.44
30,120,100,6.5,5.5,4.0,1.6,1.0,1,1,1,1,8,63.55
60,160,90,8.0,4.5,4.0,1.6,1.0,1,1,0,1,8,41.37
40,100,100,8.0,7.5,2.0,1.3,1.0,0,1,0,0,10,24.84
50,180,90,10.0,9.0,2.0,0.8,1.5,0,1,0,0,4,25.27
80,160,100,8.0,5.5,4.0,1.6,1.5,0,0,1,0,4,58.62
40,100,60,4.5,7.5,5.0,1.0,1.0,0,0,0,1,8,38.9
30,160,100,4.5,7.5,4.0,1.3,1.0,0,1,1,1,6,57.68
40,100,60,4.5,6.5,4.0,1.6,3.0,1,0,1,0,8,40.04
30,120,90,4.5,5.5,4.0,1.3,1.5,0,0,1,0,8,58.35
30,100,70,5.5,4.5,2.0,1.3,1.5,1,1,0,0,8,53.1
40,180,100,5.5,4.5,3.0,1.0,3.0,0,0,1,0,4,41.96
50,100,90,4.5,5.5,4.0,1.0,1.0,0,0,1,1,4,58.73
80,120,90,10.0,4.5,4.0,1.0,1.5,1,1,1,0,8,63.38
40,180,60,10.0,9.0,5.0,1.0,1.5,0,0,1,1,10,69.36
50,120,100,10.0,7.5,3.0,1.0,1.5,0,0,1,0,4,51.63
60,160,70,10.0,4.5,2.0,1.6,2.0,0,1,0,0,8,60.04
30,160,100,6.5,5.5,5.0,1.3,1.5,0,1,0,1,4,28.51
50,160,60,8.0,5.5,5.0,1.0,1.0,1,0,1,0,6,73.73
20,160,100,5.5,7.5,2.0,1.3,1.0,1,0,1,0,8,39.94
80,100,70,4.5,6.5,2.0,1.3,1.0,0,1,1,0,6,44.19
80,100,80,4.5,5.5,5.0,0.8,1.5,1,0,0,1,4,46.47
60,160,70,4.5,6.5,4.0,1.3,2.0,1,1,1,1,8,58.16
50,180,90,6.5,4.5,2.0,0.8,2.0,0,1,1,1,4,46.62
20,100,70,5.5,9.0,5.0,1.3,1.0,1,0,1,0,10,67.41
40,180,80,8.0,7.5,2.0,1.3,2.0,1,1,1,0,4,48.82
20,120,80,4.5,4.5,3.0,1.6,2.0,0,1,0,1,10,44.88
40,180,70,8.0,7.5,5.0,0.8,3.0,1,0,0,1,10,61.41
60,140,100,4.5,9.0,3.0,0.8,1.5,1,1,0,0,4,28.72
70,120,70,4.5,5.5,3.0,1.6,2.0,0,1,1,1,10,63.22
70,180,70,10.0,6.5,2.0,1.3,1.0,1,0,1,1,6,65.07
50,100,60,6.5,9.0,5.0,1.0,3.0,0,1,0,0,10,37.68
60,120,80,4.5,6.5,2.0,1.0,1.0,0,0,0,0,8,40.55
30,140,80,6.5,5.5,2.0,1.0,2.0,1,1,0,0,8,55.12
70,100,80,4.5,6.5,3.0,1.3,3.0,0,1,0,1,8,36.58
60,120,80,4.5,9.0,5.0,0.8,2.0,1,0,1,0,8,58.02
50,180,70,10.0,6.5,4.0,0.8,2.0,0,1,0,0,10,57.36
80,180,70,6.5,7.5,3.0,1.6,1.5,0,0,1,0,6,59.6
50,180,60,10.0,6.5,4.0,0.8,1.0,0,1,1,1,6,71.4
60,160,70,8.0,5.5,2.0,1.6,1.0,1,0,1,0,4,47.56
50,140,80,8.0,6.5,3.0,1.3,1.5,0,0,1,1,6,58.22
80,120,90,4.5,7.5,3.0,1.0,1.0,1,0,1,1,6,48.84
30,180,80,6.5,7.5,4.0,0.8,1.5,0,0,0,1,6,35.17
30,120,100,4.5,4.5,5.0,0.8,1.0,0,0,1,1,4,51.66
70,180,60,8.0,9.0,3.0,1.0,1.5,1,0,1,0,4,59.68
80,100,90,8.0,5.5,2.0,1.3,3.0,1,1,1,1,8,29.76
30,180,60,5.5,7.5,2.0,0.8,2.0,0,0,0,0,10,47.42
20,140,80,10.0,9.0,5.0,1.3,1.0,1,1,0,1,10,43.58
80,120,90,8.0,5.5,3.0,1.0,2.0,0,1,0,0,10,35.87
80,100,60,8.0,9.0,5.0,0.8,3.0,0,0,1,1,6,42.53
70,180,70,4.5,5.5,2.0,1.6,1.5,1,1,0,1,4,50.69
40,100,100,5.5,4.5,4.0,1.3,3.0,1,1,1,1,8,36.61
50,120,60,10.0,7.5,5.0,1.3,3.0,0,0,1,1,6,43.63
50,180,80,10.0,7.5,2.0,1.3,2.0,0,1,1,1,10,50.08
30,140,70,4.5,4.5,3.0,1.3,1.5,1,0,0,1,8,52.77
70,160,80,10.0,4.5,5.0,1.3,3.0,0,1,0,0,8,45.85
70,100,100,6.5,7.5,5.0,1.6,1.0,1,1,0,1,8,30.22
40,120,90,10.0,9.0,4.0,1.6,2.0,1,1,0,0,8,33.43
70,100,90,4.5,5.5,4.0,1.3,1.5,1,0,1,0,4,59.04
60,160,90,8.0,9.0,4.0,1.6,2.0,1,0,0,1,4,39.96
50,160,60,10.0,7.5,5.0,1.6,1.0,0,0,1,0,6,65.82
60,120,90,8.0,5.5,4.0,1.0,3.0,0,1,0,1,6,33.17
60,100,90,10.0,6.5,4.0,1.0,1.0,0,1,1,1,6,63.41
50,120,100,6.5,7.5,3.0,1.3,2.0,1,1,1,1,6,41.91
20,120,90,5.5,7.5,3.0,1.3,2.0,0,0,0,0,4,29.89
80,180,80,4.5,6.5,4.0,1.0,1.0,0,0,1,1,4,64.95
50,100,70,6.5,6.5,3.0,1.0,1.5,1,1,1,0,4,65.0
50,140,80,5.5,4.5,4.0,1.3,1.5,0,1,1,0,6,59.12
40,140,70,6.5,7.5,3.0,1.3,2.0,0,1,1,0,4,53.23
50,140,70,10.0,6.5,3.0,1.0,1.5,0,1,0,1,6,43.0
60,100,70,4.5,6.5,2.0,0.8,1.5,1,0,1,0,8,42.63
40,100,70,6.5,4.5,4.0,1.0,1.5,1,1,0,1,6,47.44
60,140,70,6.5,5.5,3.0,1.3,1.5,0,0,0,0,10,53.91
30,140,100,10.0,9.0,3.0,1.0,2.0,0,0,1,1,4,41.74
30,160,80,6.5,5.5,4.0,1.3,1.5,1,1,0,0,4,51.06
50,140,100,4.5,9.0,5.0,1.3,1.0,1,1,1,0,4,58.15
40,160,90,5.5,5.5,5.0,1.6,2.0,1,0,0,0,8,37.43
20,100,80,4.5,5.5,5.0,0.8,2.0,1,1,0,0,6,41.84
40,160,80,8.0,9.0,2.0,1.3,3.0,0,1,0,1,4,54.01
80,160,70,4.5,6.5,5.0,0.8,3.0,1,1,0,1,8,56.72
20,100,80,8.0,6.5,3.0,1.6,3.0,0,0,1,1,4,37.95
40,140,60,8.0,5.5,4.0,1.3,3.0,1,1,1,0,4,53.17
50,160,60,4.5,5.5,2.0,1.0,1.0,1,0,0,1,8,51.66
60,120,90,6.5,5.5,3.0,1.3,1.0,0,0,0,1,4,29.98
60,160,70,10.0,6.5,5.0,1.3,1.5,0,1,0,1,4,42.24
60,100,70,5.5,4.5,4.0,1.3,3.0,1,0,0,0,8,38.18
60,120,70,4.5,7.5,5.0,0.8,2.0,1,1,0,1,6,53.15
40,140,60,6.5,4.5,2.0,0.8,3.0,1,1,0,0,10,59.91
50,120,60,4.5,9.0,5.0,1.6,1.5,1,0,0,1,4,47.38
50,140,80,4.5,6.5,2.0,0.8,2.0,1,0,0,0,8,42.11
30,180,90,5.5,7.5,4.0,0.8,2.0,0,0,0,0,4,39.13
40,120,100,10.0,7.5,5.0,1.0,1.0,0,0,0,0,6,27.06
30,100,100,4.5,4.5,5.0,1.3,1.5,1,1,0,0,4,29.07
70,120,100,10.0,9.0,3.0,1.6,2.0,1,1,1,0,10,45.29
30,180,80,10.0,6.5,5.0,1.3,3.0,0,0,0,0,8,46.75
20,180,90,6.5,5.5,2.0,1.6,3.0,0,0,1,1,10,45.77
60,160,80,4.5,7.5,3.0,0.8,1.0,0,1,1,0,6,48.7
70,180,90,8.0,5.5,5.0,0.8,2.0,1,0,1,1,10,56.5
30,180,80,6.5,4.5,5.0,1.6,2.0,1,0,0,0,4,53.17
30,160,100,8.0,6.5,3.0,1.0,1.0,0,0,1,1,10,56.43
50,120,100,8.0,5.5,3.0,0.8,3.0,1,0,1,0,6,42.21
60,180,100,5.5,7.5,3.0,1.6,3.0,0,0,0,1,8,35.56
50,180,80,10.0,4.5,5.0,1.6,2.0,0,0,0,1,4,48.87
60,160,80,5.5,7.5,3.0,1.0,2.0,1,1,0,0,8,47.07
30,160,70,5.5,7.5,3.0,1.0,2.0,0,1,0,0,6,46.09
40,160,90,4.5,9.0,2.0,0.8,3.0,1,0,0,0,8,25.86
70,140,90,10.0,4.5,4.0,1.3,1.5,0,1,0,0,4,29.25
50,100,70,6.5,4.5,2.0,1.6,1.0,0,1,0,0,8,54.78
30,120,80,4.5,6.5,5.0,1.3,2.0,1,1,0,0,6,50.78
60,140,70,8.0,6.5,5.0,1.3,1.5,1,0,1,1,8,67.18
70,120,80,4.5,4.5,4.0,1.3,3.0,1,0,0,1,6,47.28
30,180,80,5.5,9.0,2.0,1.3,1.0,0,1,1,0,4,49.31
60,120,100,10.0,9.0,5.0,1.6,3.0,1,1,0,0,6,33.33
70,140,90,4.5,6.5,5.0,1.6,2.0,0,0,0,1,10,34.14
50,100,60,8.0,9.0,4.0,1.3,1.0,0,1,0,1,10,38.11
60,180,60,6.5,4.5,2.0,0.8,1.5,1,0,0,0,4,56.65
40,160,90,4.5,5.5,2.0,1.6,3.0,0,1,0,1,6,29.79
60,100,100,8.0,9.0,2.0,1.3,1.0,0,1,0,1,4,30.58
50,180,80,5.5,9.0,5.0,1.6,3.0,0,0,1,1,4,48.39
60,180,90,6.5,4.5,2.0,0.8,3.0,0,0,0,0,4,41.13
50,160,90,6.5,9.0,2.0,0.8,1.5,0,1,1,1,4,34.89
30,100,100,5.5,4.5,2.0,1.6,3.0,1,1,0,0,8,28.76
60,180,100,5.5,7.5,5.0,1.6,1.0,0,1,0,0,8,26.39
60,100,80,8.0,6.5,5.0,0.8,3.0,0,1,0,0,10,36.57
50,180,60,8.0,6.5,2.0,1.0,1.0,0,1,1,0,10,68.35
50,100,90,6.5,9.0,3.0,0.8,1.5,0,1,0,1,4,23.22
70,160,90,5.5,5.5,4.0,0.8,2.0,1,1,0,1,6,36.47
80,100,90,10.0,9.0,2.0,1.0,1.5,0,1,0,1,10,27.28
30,180,70,10.0,6.5,5.0,0.8,1.0,0,1,1,0,4,65.05
70,120,70,8.0,7.5,5.0,1.6,3.0,0,1,0,1,4,51.15
60,120,70,8.0,4.5,4.0,1.0,3.0,1,0,1,0,4,49.81
70,100,60,6.5,7.5,3.0,0.8,3.0,1,1,0,1,8,37.63
30,100,80,10.0,5.5,5.0,1.3,3.0,0,0,0,1,10,33.67
40,160,100,5.5,7.5,5.0,1.6,1.5,1,1,1,1,8,55.77
50,180,60,6.5,5.5,4.0,1.3,1.5,1,0,0,0,6,48.8
50,120,80,8.0,6.5,5.0,1.3,1.0,0,1,0,1,4,47.45
40,160,90,4.5,9.0,2.0,1.0,2.0,0,0,0,0,6,24.14
20,100,60,10.0,4.5,5.0,1.6,2.0,1,1,1,1,4,50.91
80,160,70,6.5,4.5,5.0,1.0,2.0,0,0,1,0,4,49.45
60,180,70,6.5,9.0,5.0,0.8,2.0,0,1,0,0,10,53.99
30,120,90,5.5,7.5,5.0,1.6,1.5,0,1,0,0,8,24.53
20,120,100,4.5,9.0,5.0,1.6,1.0,0,1,0,1,4,29.32
80,100,100,10.0,4.5,3.0,0.8,1.0,0,0,1,1,4,45.26
80,180,70,5.5,7.5,3.0,0.8,1.0,0,1,1,0,8,55.94
70,160,90,6.5,4.5,5.0,0.8,1.0,1,0,1,1,4,64.12
30,100,90,10.0,7.5,3.0,1.0,1.0,0,0,1,1,10,46.82
70,180,100,4.5,7.5,4.0,1.0,3.0,0,0,1,1,6,38.35
70,120,60,4.5,7.5,2.0,1.3,1.0,1,0,1,1,8,47.97
60,180,90,4.5,9.0,4.0,1.3,1.5,0,0,0,1,6,28.01
20,120,100,4.5,7.5,3.0,1.0,3.0,0,0,0,0,6,26.33
50,140,60,10.0,5.5,4.0,1.0,2.0,0,1,1,0,10,61.42
30,180,80,5.5,6.5,2.0,1.3,2.0,1,0,0,1,10,58.38
40,120,70,4.5,5.5,2.0,1.3,1.5,0,0,1,0,4,41.37
60,140,60,10.0,9.0,5.0,0.8,1.0,1,0,1,0,4,68.0
20,120,80,6.5,7.5,4.0,0.8,1.0,0,0,0,0,4,42.08
50,160,90,6.5,7.5,5.0,1.6,3.0,1,1,1,1,10,44.76
40,160,70,4.5,6.5,4.0,1.6,2.0,0,0,0,1,8,53.19
70,120,80,10.0,6.5,5.0,0.8,3.0,0,1,0,0,6,47.38
20,160,60,6.5,9.0,3.0,1.0,2.0,1,0,1,1,8,58.74
80,160,60,5.5,4.5,4.0,0.8,1.0,1,1,1,1,8,68.38
30,140,80,10.0,4.5,3.0,1.3,3.0,1,0,0,0,6,49.27
20,160,70,10.0,6.5,2.0,1.3,1.0,1,0,1,1,6,54.16
60,140,60,8.0,9.0,3.0,0.8,1.0,0,0,1,1,8,56.25
50,180,60,6.5,5.5,3.0,0.8,1.5,0,0,1,1,6,58.26
50,180,100,8.0,4.5,5.0,1.0,3.0,1,1,0,1,10,40.96
20,160,100,4.5,9.0,4.0,0.8,1.5,0,0,0,0,4,24.74
80,140,80,8.0,7.5,3.0,1.3,3.0,0,1,0,1,6,41.97
80,160,70,4.5,4.5,5.0,1.0,1.0,1,1,0,0,8,55.99
30,140,70,10.0,9.0,2.0,1.3,3.0,0,1,1,1,4,35.91
50,100,80,10.0,4.5,2.0,1.6,1.0,1,0,1,1,8,43.42
50,120,90,6.5,5.5,4.0,1.0,1.0,1,0,1,1,4,63.89
60,100,80,8.0,6.5,3.0,0.8,3.0,0,1,1,1,10,41.87
50,140,70,6.5,4.5,2.0,0.8,1.0,0,1,0,1,6,55.33
70,140,100,6.5,5.5,5.0,0.8,1.0,1,0,0,1,10,39.49
30,140,80,6.5,9.0,2.0,1.3,3.0,0,0,0,1,10,52.24
40,120,80,8.0,9.0,2.0,1.3,2.0,0,1,1,0,4,36.65
60,100,70,10.0,4.5,5.0,0.8,3.0,0,0,1,1,10,39.48
60,140,80,6.5,7.5,2.0,0.8,1.0,0,1,0,0,8,48.44
80,140,70,8.0,7.5,3.0,1.0,1.0,1,0,0,0,8,41.61
80,100,80,8.0,7.5,3.0,1.3,1.0,1,1,1,0,4,52.54
20,140,100,6.5,5.5,4.0,1.0,3.0,1,0,1,1,8,37.38
40,140,60,4.5,4.5,4.0,1.0,1.0,0,0,0,0,8,49.79
50,140,70,6.5,6.5,2.0,1.0,2.0,0,1,1,1,4,40.66
80,120,80,6.5,7.5,5.0,1.3,3.0,0,0,1,1,10,48.33
50,120,60,4.5,6.5,5.0,1.0,2.0,1,0,0,1,4,56.69
